TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTANTES;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;PH;PCTE / ELAK;PSE-EE/PSOE;ATTKA/PACMA;PUM+J;EB-AZ;O.E.;EH BILDU;VOX;P-LIB;LxE-EaL;PODEMOS-AHALDUGU/EZKER AN;PP+Cs;L.F.F.;UCDE;EQUO BERDEAK-VERDES;RECORTES CERO-LV-M
Gipuzkoa;IKAZTEGIETA;44;1;1;"	U";348;220;;220;3;217;128;80;;;7;0;0;0;;117;1;0;0;9;1;;1;1;0
Gipuzkoa;IRUN;45;1;1;"	A";597;298;;298;4;294;299;133;;;48;1;0;1;;40;9;0;0;23;32;;0;6;1
Gipuzkoa;IRUN;45;1;1;"	B";645;347;1;346;5;341;298;133;;;51;2;3;0;;57;19;0;0;26;39;;5;6;0
Gipuzkoa;IRUN;45;1;1;"	C";606;288;2;286;2;284;318;117;;;50;2;0;2;;45;7;1;0;24;26;;1;7;2
Gipuzkoa;IRUN;45;1;2;"	A";623;328;2;326;6;320;295;122;;;48;7;0;2;;79;13;1;0;21;24;;0;3;0
Gipuzkoa;IRUN;45;1;2;"	B";590;296;;296;2;294;294;132;;;30;8;0;1;;71;6;0;0;32;9;;0;4;1
Gipuzkoa;IRUN;45;1;3;"	A";786;407;;407;2;405;379;186;;;58;3;0;1;;61;15;1;0;37;37;;2;4;0
Gipuzkoa;IRUN;45;1;3;"	B";805;406;2;404;11;393;399;171;;;62;2;2;0;;63;18;0;0;34;32;;0;9;0
Gipuzkoa;IRUN;45;1;4;"	A";578;326;4;322;2;320;252;152;;;37;1;0;0;;69;10;0;1;30;17;;0;2;1
Gipuzkoa;IRUN;45;1;4;"	B";576;297;2;295;3;292;279;115;;;43;1;0;1;;71;2;0;0;37;17;;0;5;0
Gipuzkoa;IRUN;45;2;1;"	A";594;279;;279;2;277;315;119;;;44;0;1;0;;62;5;1;3;24;13;;0;5;0
Gipuzkoa;IRUN;45;2;1;"	B";679;292;3;289;2;287;387;96;;;62;0;0;0;;82;3;1;2;26;12;;0;1;2
Gipuzkoa;IRUN;45;2;2;"	A";759;313;2;311;7;304;446;113;;;72;2;0;1;;51;10;0;0;35;20;;0;0;0
Gipuzkoa;IRUN;45;2;2;"	B";724;266;;266;1;265;458;81;;;62;2;1;0;;46;12;0;0;37;19;;0;5;0
Gipuzkoa;IRUN;45;2;3;"	U";761;349;6;343;4;339;412;151;;;29;2;0;2;;100;10;0;0;31;8;;0;4;2
Gipuzkoa;IRUN;45;2;4;"	A";781;336;8;328;4;324;445;127;;;59;2;1;2;;71;9;1;0;33;13;;1;5;0
Gipuzkoa;IRUN;45;2;4;"	B";810;354;3;351;4;347;456;138;;;75;2;0;2;;50;13;0;1;42;16;;2;4;2
Gipuzkoa;IRUN;45;2;5;"	A";676;335;1;334;3;331;341;159;;;43;1;0;2;;72;5;0;0;35;11;;0;3;0
Gipuzkoa;IRUN;45;2;5;"	B";644;276;;276;5;271;368;104;;;44;2;0;0;;61;6;0;0;35;14;;0;5;0
Gipuzkoa;IRUN;45;2;6;"	A";534;307;2;305;1;304;227;123;;;45;3;1;3;;78;0;0;1;25;23;;0;1;1
Gipuzkoa;IRUN;45;2;6;"	B";520;286;;286;;286;234;104;;;57;0;2;1;;59;10;0;2;19;28;;0;4;0
Gipuzkoa;IRUN;45;2;7;"	A";496;239;;239;;239;257;93;;;47;2;0;0;;58;4;0;2;22;9;;0;2;0
Gipuzkoa;IRUN;45;2;7;"	B";527;280;2;278;5;273;247;94;;;74;1;0;1;;55;5;0;2;19;18;;2;2;0
Gipuzkoa;IRUN;45;2;8;"	A";781;358;1;357;3;354;423;146;;;71;1;1;1;;63;9;0;0;38;17;;0;6;1
Gipuzkoa;IRUN;45;2;8;"	B";716;323;2;321;5;316;393;104;;;80;1;1;1;;64;7;0;0;41;9;;0;8;0
Gipuzkoa;IRUN;45;2;9;"	U";730;358;1;357;2;355;372;160;;;55;2;0;2;;49;11;0;1;41;31;;0;3;0
Gipuzkoa;IRUN;45;2;10;"	A";655;369;1;368;1;367;286;135;;;51;8;0;0;;80;12;0;0;50;22;;0;7;2
Gipuzkoa;IRUN;45;2;10;"	B";646;358;1;357;1;356;288;131;;;79;1;0;1;;64;5;0;1;38;26;;0;10;0
Gipuzkoa;IRUN;45;2;10;"	C";662;348;3;345;1;344;314;141;;;64;2;2;3;;61;8;1;0;39;14;;0;8;1
Gipuzkoa;IRUN;45;3;1;"	A";730;394;;394;4;390;336;168;;;57;0;2;0;;60;22;2;0;20;53;;3;3;0
Gipuzkoa;IRUN;45;3;1;"	B";714;367;;367;3;364;347;147;;;66;3;1;2;;51;8;1;1;26;52;;1;4;1
Gipuzkoa;IRUN;45;3;2;"	U";850;374;;374;3;371;476;101;;;122;4;0;0;;52;13;0;0;31;45;;0;2;1
Gipuzkoa;IRUN;45;3;3;"	U";861;382;6;376;6;370;479;130;;;84;2;3;1;;62;12;0;0;45;28;;1;0;2
Gipuzkoa;IRUN;45;3;4;"	U";675;272;2;270;2;268;403;76;;;103;1;1;3;;21;18;0;3;23;16;;1;1;1
Gipuzkoa;IRUN;45;3;5;"	A";541;237;;237;2;235;304;68;;;82;2;0;0;;23;8;0;2;19;29;;1;1;0
Gipuzkoa;IRUN;45;3;5;"	B";532;232;2;230;3;227;300;50;;;63;1;0;0;;39;8;1;0;33;31;;0;1;0
Gipuzkoa;IRUN;45;3;6;"	A";529;251;2;249;2;247;278;77;;;47;0;0;1;;47;8;0;0;23;33;;4;4;3
Gipuzkoa;IRUN;45;3;6;"	B";491;198;1;197;2;195;293;73;;;33;1;0;2;;28;10;0;0;16;29;;2;1;0
Gipuzkoa;IRUN;45;3;7;"	A";487;220;1;219;;219;267;79;;;69;0;0;2;;20;2;0;0;15;32;;0;0;0
Gipuzkoa;IRUN;45;3;7;"	B";540;241;1;240;3;237;299;77;;;51;1;1;1;;31;13;0;0;25;35;;0;2;0
Gipuzkoa;IRUN;45;3;8;"	A";426;197;;197;4;193;229;52;;;54;0;0;1;;15;14;0;0;23;33;;0;0;1
Gipuzkoa;IRUN;45;3;8;"	B";442;184;1;183;1;182;258;50;;;55;1;0;1;;15;6;1;0;16;30;;0;5;2
Gipuzkoa;IRUN;45;3;9;"	A";501;228;2;226;1;225;273;96;;;46;0;0;0;;35;5;0;1;19;20;;0;2;1
Gipuzkoa;IRUN;45;3;9;"	B";506;253;;253;3;250;253;96;;;58;2;0;0;;35;13;1;0;19;21;;2;1;2
Gipuzkoa;IRUN;45;3;10;"	A";614;285;2;283;2;281;329;73;;;104;0;0;1;;38;8;1;1;28;25;;0;0;2
Gipuzkoa;IRUN;45;3;10;"	B";578;266;2;264;4;260;312;62;;;101;0;0;1;;31;8;0;0;27;27;;0;3;0
Gipuzkoa;IRUN;45;3;11;"	U";778;385;3;382;4;378;393;146;;;103;0;2;1;;64;9;0;1;27;19;;0;5;1
Gipuzkoa;IRUN;45;3;12;"	A";566;261;1;260;2;258;305;75;;;84;2;0;2;;28;13;0;1;29;21;;0;3;0
Gipuzkoa;IRUN;45;3;12;"	B";566;267;;267;2;265;299;77;;;84;7;0;0;;25;7;0;0;28;34;;0;2;1
Gipuzkoa;IRUN;45;3;13;"	A";703;295;;295;3;292;408;93;;;89;0;0;0;;29;18;1;1;24;33;;0;3;1
Gipuzkoa;IRUN;45;3;13;"	B";707;302;1;301;3;298;405;86;;;88;0;0;1;;23;15;0;2;36;36;;0;7;4
Gipuzkoa;IRUN;45;3;14;"	A";440;199;1;198;3;195;241;55;;;57;1;0;1;;28;6;0;0;23;16;;0;8;0
Gipuzkoa;IRUN;45;3;14;"	B";448;163;1;162;1;161;285;38;;;51;3;0;2;;31;3;0;0;19;10;;0;3;1
Gipuzkoa;IRUN;45;3;15;"	A";823;407;2;405;4;401;416;129;;;106;1;0;1;;60;15;0;2;50;34;;0;3;0
Gipuzkoa;IRUN;45;3;15;"	B";873;427;;427;8;419;446;139;;;119;1;0;1;;55;20;0;0;47;30;;2;4;1
Gipuzkoa;IRUN;45;3;16;"	U";592;241;6;235;7;228;351;70;;;72;5;0;0;;31;3;0;0;21;25;;0;0;1
Gipuzkoa;IRUN;45;3;17;"	A";740;395;;395;4;391;345;158;;;80;1;0;2;;55;28;0;0;32;31;;0;4;0
Gipuzkoa;IRUN;45;3;17;"	B";792;408;5;403;5;398;384;177;;;79;1;0;3;;38;20;0;0;32;43;;0;3;2
Gipuzkoa;IRUN;45;3;18;"	U";760;359;1;358;2;356;401;118;;;116;0;1;2;;38;16;0;1;28;31;;1;2;2
Gipuzkoa;IRUN;45;3;19;"	A";462;241;;241;5;236;221;113;;;39;2;1;0;;39;4;0;0;17;16;;0;5;0
Gipuzkoa;IRUN;45;3;19;"	B";466;262;1;261;5;256;204;115;;;37;2;0;3;;45;8;1;1;25;16;;0;3;0
Gipuzkoa;IRUN;45;4;1;"	U";580;245;;245;3;242;335;55;;;82;3;0;0;;33;8;0;0;36;21;;0;4;0
Gipuzkoa;IRUN;45;4;2;"	U";557;251;;251;;251;306;69;;;86;1;0;2;;35;7;0;1;34;12;;1;2;1
Gipuzkoa;IRUN;45;4;3;"	A";656;294;1;293;5;288;362;88;;;85;3;1;1;;38;8;1;0;36;16;;0;11;0
Gipuzkoa;IRUN;45;4;3;"	B";648;283;3;280;5;275;365;82;;;77;6;0;3;;44;12;1;0;31;14;;0;4;1
Gipuzkoa;IRUN;45;4;4;"	A";711;307;5;302;4;298;404;110;;;50;1;0;3;;61;5;1;0;49;15;;0;3;0
Gipuzkoa;IRUN;45;4;4;"	B";716;338;6;332;5;327;378;106;;;50;1;1;0;;77;13;0;0;46;22;;0;9;2
Gipuzkoa;IRUN;45;4;5;"	A";463;227;1;226;3;223;236;76;;;51;0;0;0;;53;1;0;0;19;21;;0;2;0
Gipuzkoa;IRUN;45;4;5;"	B";425;201;;201;2;199;224;71;;;53;2;0;0;;39;3;0;0;17;10;;1;2;1
Gipuzkoa;IRUN;45;4;6;"	A";678;325;;325;3;322;353;83;;;60;1;1;3;;85;11;1;1;57;13;;0;5;1
Gipuzkoa;IRUN;45;4;6;"	B";631;297;1;296;3;293;334;85;;;57;0;1;0;;68;14;0;2;51;11;;0;4;0
Gipuzkoa;IRUN;45;4;7;"	U";717;345;1;344;6;338;372;125;;;45;5;0;1;;95;11;0;1;39;15;;0;1;0
Gipuzkoa;IRUN;45;4;8;"	A";460;232;;232;2;230;228;83;;;55;2;0;0;;39;7;1;0;29;11;;0;2;1
Gipuzkoa;IRUN;45;4;8;"	B";431;196;1;195;1;194;235;72;;;43;2;0;1;;25;5;0;0;27;15;;0;4;0
Gipuzkoa;IRUN;45;4;9;"	A";476;214;;214;3;211;262;81;;;25;2;0;0;;54;6;1;0;26;12;;0;3;1
Gipuzkoa;IRUN;45;4;9;"	B";515;213;1;212;;212;302;85;;;34;0;0;0;;44;6;0;0;28;11;;0;4;0
Gipuzkoa;IRURA;46;1;1;"	A";645;339;1;338;4;334;306;125;;;19;0;1;0;;173;4;0;0;11;0;;0;1;0
Gipuzkoa;IRURA;46;1;1;"	B";589;311;;311;1;310;278;114;;;19;2;0;0;;157;5;0;0;11;0;;0;2;0
Gipuzkoa;ITSASONDO;47;1;1;"	U";461;272;2;270;1;269;189;75;;;10;0;0;0;;173;1;0;0;5;0;;0;5;0
Gipuzkoa;LARRAUL;48;1;1;"	U";188;108;;108;1;107;80;25;;;7;0;0;3;;64;0;0;0;6;2;;0;0;0
Gipuzkoa;LASARTE-ORIA;902;1;1;"	A";712;388;4;384;6;378;324;105;;;35;5;0;1;;178;8;0;0;33;8;;0;5;0
Gipuzkoa;LASARTE-ORIA;902;1;1;"	B";699;371;2;369;4;365;328;103;;;40;5;0;1;;158;5;0;0;35;14;;0;4;0
Gipuzkoa;LASARTE-ORIA;902;1;2;"	A";537;261;1;260;;260;276;60;;;96;0;0;0;;54;3;0;0;20;24;;0;3;0
Gipuzkoa;LASARTE-ORIA;902;1;2;"	B";569;264;2;262;4;258;305;64;;;79;0;0;0;;53;7;0;0;31;19;;0;3;2
Gipuzkoa;LASARTE-ORIA;902;1;3;"	A";611;307;1;306;2;304;304;75;;;127;0;0;1;;57;3;0;0;17;23;;0;1;0
Gipuzkoa;LASARTE-ORIA;902;1;3;"	B";585;300;;300;4;296;285;62;;;130;0;1;0;;45;8;0;0;27;22;;0;1;0
Gipuzkoa;LASARTE-ORIA;902;1;4;"	A";498;263;2;261;2;259;235;70;;;67;4;0;1;;93;1;0;0;12;11;;0;0;0
Gipuzkoa;LASARTE-ORIA;902;1;4;"	B";511;224;2;222;1;221;287;57;;;51;0;0;1;;74;4;0;0;22;11;;0;1;0
Gipuzkoa;LASARTE-ORIA;902;1;5;"	U";524;279;;279;2;277;245;81;;;66;3;0;0;;79;7;0;0;14;25;;0;2;0
Gipuzkoa;LASARTE-ORIA;902;1;6;"	A";694;381;5;376;2;374;313;102;;;62;1;0;1;;145;6;0;0;43;10;;0;4;0
Gipuzkoa;LASARTE-ORIA;902;1;6;"	B";736;367;1;366;3;363;369;113;;;68;4;0;0;;125;6;0;0;28;15;;0;4;0
Gipuzkoa;LASARTE-ORIA;902;1;7;"	U";835;422;2;420;3;417;413;101;;;171;2;0;1;;57;7;1;0;36;40;;0;0;1
Gipuzkoa;LASARTE-ORIA;902;1;8;"	U";845;422;2;420;4;416;423;108;;;145;2;1;2;;74;9;1;0;28;41;;0;4;1
Gipuzkoa;LASARTE-ORIA;902;1;9;"	A";623;308;2;306;;306;315;80;;;56;4;0;0;;127;7;0;1;18;10;;0;3;0
Gipuzkoa;LASARTE-ORIA;902;1;9;"	B";598;309;;309;;309;289;85;;;70;3;0;0;;95;6;0;0;26;17;;0;7;0
Gipuzkoa;LASARTE-ORIA;902;1;9;"	C";617;324;3;321;4;317;293;97;;;67;1;0;1;;102;5;0;0;29;13;;0;2;0
Gipuzkoa;LASARTE-ORIA;902;1;10;"	U";780;359;2;357;8;349;421;107;;;80;8;0;1;;76;12;0;0;46;14;;0;5;0
Gipuzkoa;LASARTE-ORIA;902;1;11;"	A";727;361;1;360;6;354;366;100;;;82;1;0;2;;86;5;0;2;43;31;;0;2;0
Gipuzkoa;LASARTE-ORIA;902;1;11;"	B";740;351;1;350;5;345;389;97;;;82;2;0;1;;83;10;0;0;44;21;;0;4;1
Gipuzkoa;LASARTE-ORIA;902;1;12;"	U";820;397;4;393;1;392;423;91;;;108;1;0;1;;125;3;2;0;27;29;;0;5;0
Gipuzkoa;LASARTE-ORIA;902;1;13;"	A";552;264;1;263;4;259;288;71;;;68;0;0;0;;69;4;0;0;27;17;;0;2;1
Gipuzkoa;LASARTE-ORIA;902;1;13;"	B";558;268;1;267;2;265;290;75;;;71;2;0;1;;60;6;0;0;28;21;;0;1;0
Gipuzkoa;LAZKAO;49;1;1;"	A";716;443;2;441;4;437;273;197;;;28;0;0;0;;181;3;0;0;24;1;;0;2;1
Gipuzkoa;LAZKAO;49;1;1;"	B";757;423;;423;4;419;334;174;;;27;1;0;2;;177;2;0;0;24;10;;0;1;1
Gipuzkoa;LAZKAO;49;1;2;"	A";624;335;2;333;2;331;289;103;;;23;3;0;1;;178;3;0;0;13;6;;0;1;0
Gipuzkoa;LAZKAO;49;1;2;"	B";684;367;6;361;2;359;317;124;;;26;1;0;1;;177;3;0;0;22;4;;0;1;0
Gipuzkoa;LAZKAO;49;1;3;"	A";711;403;3;400;3;397;308;145;;;14;0;0;1;;203;4;0;0;18;6;;0;6;0
Gipuzkoa;LAZKAO;49;1;3;"	B";700;424;1;423;1;422;276;155;;;19;5;0;1;;222;0;0;0;18;1;;0;1;0
Gipuzkoa;LEABURU;50;1;1;"	U";277;170;2;168;5;163;107;60;;;3;0;0;0;;95;0;0;0;4;0;;0;1;0
Gipuzkoa;LEGAZPI;51;1;1;"	A";587;359;;359;1;358;228;152;;;23;0;0;0;;153;2;0;0;18;5;;0;3;2
Gipuzkoa;LEGAZPI;51;1;1;"	B";551;332;3;329;2;327;219;149;;;31;0;0;0;;118;2;0;0;14;8;;0;5;0
Gipuzkoa;LEGAZPI;51;1;2;"	A";572;383;2;381;;381;189;158;;;21;1;0;0;;166;1;0;1;16;11;;0;6;0
Gipuzkoa;LEGAZPI;51;1;2;"	B";611;361;3;358;4;354;250;162;;;26;0;0;1;;127;2;0;0;20;10;;0;6;0
Gipuzkoa;LEGAZPI;51;1;2;"	C";676;434;4;430;4;426;242;185;;;29;0;0;2;;166;1;0;0;24;11;;0;8;0
Gipuzkoa;LEGAZPI;51;1;3;"	U";786;409;3;406;5;401;377;115;;;62;2;0;0;;166;5;0;0;31;14;;0;5;1
Gipuzkoa;LEGAZPI;51;1;4;"	U";809;452;4;448;;448;357;131;;;62;0;0;1;;181;1;0;0;51;13;;0;8;0
Gipuzkoa;LEGAZPI;51;1;5;"	A";482;256;;256;6;250;226;67;;;43;3;0;0;;100;2;0;0;14;19;;0;2;0
Gipuzkoa;LEGAZPI;51;1;5;"	B";478;254;1;253;1;252;224;67;;;43;1;0;1;;94;5;0;0;25;12;;0;4;0
Gipuzkoa;LEGAZPI;51;1;6;"	U";610;346;6;340;;340;264;141;;;52;2;0;0;;117;1;0;1;19;6;;0;1;0
Gipuzkoa;LEGAZPI;51;1;7;"	A";189;124;;124;;124;65;50;;;12;0;0;0;;55;0;0;0;2;0;;0;5;0
Gipuzkoa;LEGAZPI;51;1;7;"	B";364;210;3;207;1;206;154;70;;;26;2;0;0;;93;1;0;0;9;3;;0;2;0
Gipuzkoa;LEGORRETA;52;1;1;"	A";507;325;1;324;1;323;182;136;;;15;0;0;1;;142;2;0;0;13;9;;0;4;1
Gipuzkoa;LEGORRETA;52;1;1;"	B";537;337;2;335;3;332;200;112;;;11;1;1;1;;177;1;0;0;16;5;;0;7;0
Gipuzkoa;LEINTZ-GATZAGA;68;1;1;"	U";177;123;;123;1;122;54;46;;;1;0;0;2;;66;1;0;0;3;0;;0;3;0
Gipuzkoa;LEZO;53;1;1;"	A";756;423;2;421;4;417;333;124;;;39;1;0;0;;216;4;0;0;22;6;;0;4;1
Gipuzkoa;LEZO;53;1;1;"	B";803;422;2;420;3;417;381;138;;;45;1;1;1;;197;1;0;0;25;6;;0;2;0
Gipuzkoa;LEZO;53;1;2;"	U";822;435;2;433;6;427;387;133;;;36;3;0;0;;208;2;0;0;38;4;;0;3;0
Gipuzkoa;LEZO;53;1;3;"	A";542;257;1;256;3;253;285;76;;;30;2;0;2;;116;2;0;0;19;3;;0;3;0
Gipuzkoa;LEZO;53;1;3;"	B";540;256;;256;3;253;284;70;;;21;0;0;1;;136;1;0;0;21;2;;0;1;0
Gipuzkoa;LEZO;53;1;4;"	A";692;354;1;353;1;352;338;99;;;26;1;0;1;;189;2;0;0;31;2;;0;1;0
Gipuzkoa;LEZO;53;1;4;"	B";686;335;2;333;2;331;351;91;;;19;0;0;1;;178;4;0;0;27;6;;0;4;1
Gipuzkoa;LIZARTZA;54;1;1;"	U";465;292;;292;1;291;173;53;;;1;0;0;0;;230;0;0;0;5;0;;0;2;0
Gipuzkoa;MENDARO;901;1;1;"	A";714;396;8;388;3;385;318;176;;;26;1;1;0;;139;3;0;0;28;8;;0;2;1
Gipuzkoa;MENDARO;901;1;1;"	B";687;390;7;383;8;375;297;175;;;28;2;0;1;;132;2;1;0;27;4;;0;1;2
Gipuzkoa;MUNICIPIO CERA GIPUZKOA;999;1;1;"	U";28241;1398;13;1385;13;1372;26843;356;;;193;16;4;2;;452;37;2;0;138;120;;2;44;6
Gipuzkoa;MUTILOA;57;1;1;"	U";204;130;1;129;2;127;74;36;;;2;0;0;0;;81;0;0;0;5;0;;0;3;0
Gipuzkoa;MUTRIKU;56;1;1;"	A";495;323;4;319;4;315;172;133;;;4;0;0;0;;158;0;0;0;13;4;;0;3;0
Gipuzkoa;MUTRIKU;56;1;1;"	B";553;354;2;352;8;344;199;151;;;12;1;0;8;;151;1;0;0;10;6;;0;4;0
Gipuzkoa;MUTRIKU;56;1;2;"	A";578;386;2;384;4;380;192;176;;;7;0;0;1;;180;0;0;0;9;6;;0;1;0
Gipuzkoa;MUTRIKU;56;1;2;"	B";662;440;3;437;4;433;222;183;;;16;1;0;4;;197;1;0;0;15;12;;0;4;0
Gipuzkoa;MUTRIKU;56;1;3;"	A";573;313;;313;5;308;260;121;;;6;2;0;0;;157;1;2;0;10;4;;0;5;0
Gipuzkoa;MUTRIKU;56;1;3;"	B";586;314;4;310;3;307;272;97;;;12;2;0;0;;167;0;0;1;12;7;;0;8;1
Gipuzkoa;MUTRIKU;56;2;1;"	U";610;335;4;331;4;327;275;158;;;7;1;0;2;;132;2;0;0;15;4;;0;4;2
Gipuzkoa;OIARTZUN;63;1;1;"	A";758;492;1;491;3;488;266;153;;;13;0;0;4;;287;0;0;2;27;1;;0;1;0
Gipuzkoa;OIARTZUN;63;1;1;"	B";710;445;;445;4;441;265;109;;;20;2;0;0;;268;0;0;0;36;1;;0;5;0
Gipuzkoa;OIARTZUN;63;1;2;"	U";901;560;;560;10;550;341;142;;;12;1;0;1;;357;1;0;0;20;3;;0;13;0
Gipuzkoa;OIARTZUN;63;1;3;"	A";542;293;7;286;3;283;249;95;;;21;4;0;1;;132;4;0;0;12;13;;0;0;1
Gipuzkoa;OIARTZUN;63;1;3;"	B";554;290;4;286;2;284;264;79;;;24;1;1;1;;141;4;0;0;18;9;;1;5;0
Gipuzkoa;OIARTZUN;63;1;4;"	A";746;424;1;423;3;420;322;89;;;17;2;0;0;;277;0;0;0;27;7;;0;0;1
Gipuzkoa;OIARTZUN;63;1;4;"	B";710;388;4;384;2;382;322;80;;;20;2;0;0;;245;0;0;0;24;6;;0;3;2
Gipuzkoa;OIARTZUN;63;1;5;"	A";587;339;3;336;1;335;248;81;;;4;0;1;1;;236;0;0;0;9;3;;0;0;0
Gipuzkoa;OIARTZUN;63;1;5;"	B";269;156;;156;1;155;113;36;;;2;0;0;0;;112;0;0;0;3;0;;0;0;2
Gipuzkoa;OIARTZUN;63;1;6;"	A";529;317;;317;4;313;212;85;;;9;0;0;3;;184;1;0;0;26;4;;0;1;0
Gipuzkoa;OIARTZUN;63;1;6;"	B";481;294;6;288;6;282;187;81;;;11;0;0;0;;170;2;0;0;12;1;;0;5;0
Gipuzkoa;OIARTZUN;63;1;7;"	A";640;387;;387;2;385;253;98;;;8;1;0;2;;261;2;0;0;9;2;;0;2;0
Gipuzkoa;OIARTZUN;63;1;7;"	B";614;378;1;377;4;373;236;99;;;5;0;1;0;;246;0;0;0;17;2;;0;3;0
Gipuzkoa;OLABERRIA;58;1;1;"	A";327;213;;213;2;211;114;81;;;6;0;0;1;;109;0;0;0;8;3;;0;3;0
Gipuzkoa;OLABERRIA;58;1;1;"	B";408;196;1;195;2;193;212;88;;;42;2;0;1;;30;2;0;0;18;9;;0;1;0
Gipuzkoa;ORDIZIA;76;1;1;"	U";761;471;7;464;6;458;290;141;;;27;0;0;2;;233;0;1;0;37;14;;0;3;0
Gipuzkoa;ORDIZIA;76;1;2;"	U";686;365;4;361;;361;321;109;;;20;0;0;3;;177;3;0;0;34;12;;0;3;0
Gipuzkoa;ORDIZIA;76;1;3;"	U";959;538;1;537;2;535;421;193;;;44;1;0;1;;226;7;0;0;38;22;;0;3;0
Gipuzkoa;ORDIZIA;76;1;4;"	U";891;546;1;545;6;539;345;194;;;49;0;2;1;;229;3;0;0;34;18;;0;9;0
Gipuzkoa;ORDIZIA;76;1;5;"	A";611;361;4;357;4;353;250;121;;;39;0;0;1;;155;2;0;0;26;9;;0;0;0
Gipuzkoa;ORDIZIA;76;1;5;"	B";564;319;;319;1;318;245;87;;;31;0;0;0;;151;4;0;0;28;12;;0;5;0
Gipuzkoa;ORDIZIA;76;1;6;"	A";590;265;1;264;2;262;325;88;;;28;1;0;0;;105;2;0;0;29;6;;0;3;0
Gipuzkoa;ORDIZIA;76;1;6;"	B";607;279;1;278;5;273;328;85;;;35;2;0;1;;103;0;0;0;35;9;;0;3;0
Gipuzkoa;ORDIZIA;76;1;8;"	A";681;407;1;406;4;402;274;147;;;24;0;0;0;;191;2;0;0;28;4;;0;6;0
Gipuzkoa;ORDIZIA;76;1;8;"	B";646;361;1;360;5;355;285;103;;;30;0;0;0;;177;1;0;0;36;7;;0;1;0
Gipuzkoa;ORENDAIN;905;1;1;"	U";163;121;;121;3;118;42;33;;;0;0;0;0;;84;0;0;0;1;0;;0;0;0
Gipuzkoa;OREXA;60;1;1;"	U";89;74;;74;;74;15;4;;;0;0;0;0;;70;0;0;0;0;0;;0;0;0
Gipuzkoa;ORIO;61;1;1;"	A";721;438;2;436;7;429;283;190;;;10;0;0;2;;195;2;0;0;27;3;;0;0;0
Gipuzkoa;ORIO;61;1;1;"	B";659;404;1;403;1;402;255;182;;;13;1;0;0;;183;1;0;0;16;3;;0;3;0
Gipuzkoa;ORIO;61;1;2;"	A";513;303;4;299;1;298;210;134;;;17;0;1;1;;122;0;0;0;13;9;;0;1;0
Gipuzkoa;ORIO;61;1;2;"	B";623;350;1;349;;349;273;147;;;25;0;0;1;;146;4;0;0;19;4;;0;2;1
Gipuzkoa;ORIO;61;1;3;"	A";914;514;3;511;5;506;400;226;;;34;0;0;1;;217;6;0;0;17;2;;0;2;1
Gipuzkoa;ORIO;61;1;3;"	B";1030;574;;574;4;570;456;218;;;30;3;0;0;;271;9;1;0;23;11;;0;4;0
Gipuzkoa;ORMAIZTEGI;62;1;1;"	A";473;288;1;287;2;285;185;128;;;6;3;0;0;;132;2;0;1;8;4;;0;1;0
Gipuzkoa;ORMAIZTEGI;62;1;1;"	B";458;293;;293;3;290;165;136;;;7;3;0;0;;130;0;0;2;10;0;;0;2;0
Gipuzkoa;O?ATI;59;1;1;"	A";448;310;3;307;1;306;138;142;;;7;0;0;1;;145;0;0;0;8;3;;0;0;0
Gipuzkoa;O?ATI;59;1;1;"	B";511;353;3;350;1;349;158;169;;;8;0;0;0;;161;0;0;0;5;1;;0;5;0
Gipuzkoa;O?ATI;59;1;2;"	U";762;508;2;506;3;503;254;243;;;21;0;0;1;;217;0;0;0;15;2;;0;4;0
Gipuzkoa;O?ATI;59;1;3;"	A";469;289;;289;;289;180;124;;;11;0;0;1;;133;0;0;1;9;8;;0;2;0
Gipuzkoa;O?ATI;59;1;3;"	B";417;270;3;267;2;265;147;124;;;13;0;0;0;;110;0;0;0;14;3;;0;1;0
Gipuzkoa;O?ATI;59;1;4;"	U";873;532;;532;2;530;341;173;;;30;0;0;2;;287;1;0;0;19;17;;0;1;0
Gipuzkoa;O?ATI;59;1;5;"	A";486;289;;289;3;286;197;112;;;19;0;0;0;;138;1;0;0;8;5;;0;3;0
Gipuzkoa;O?ATI;59;1;5;"	B";509;316;;316;1;315;193;114;;;13;0;0;0;;167;1;0;0;10;5;;0;5;0
Gipuzkoa;O?ATI;59;1;6;"	A";841;548;3;545;4;541;293;164;;;22;3;1;1;;310;4;0;0;21;10;;0;5;0
Gipuzkoa;O?ATI;59;1;6;"	B";776;487;;487;1;486;289;144;;;28;2;0;2;;271;0;0;0;27;7;;0;4;1
Gipuzkoa;O?ATI;59;1;7;"	A";628;445;2;443;3;440;183;176;;;14;1;0;1;;224;1;0;0;15;3;;0;4;1
Gipuzkoa;O?ATI;59;1;7;"	B";586;369;1;368;2;366;217;118;;;18;0;0;2;;202;0;0;0;16;7;;0;2;1
Gipuzkoa;O?ATI;59;2;1;"	A";447;280;1;279;1;278;167;133;;;3;0;0;0;;128;1;0;1;9;2;;0;1;0
Gipuzkoa;O?ATI;59;2;1;"	B";593;360;2;358;2;356;233;90;;;5;0;0;2;;248;1;0;0;5;4;;0;1;0
