TH;AMBITO;CODMUN;DISTRITO;SECCION;MESA;CENSO;VOTOS;NULOS;VALIDOS;BLANCOS;VOTOS_CANDIDATOS;ABSTENCION;EAJ-PNV;EH BILDU;PSE-EE/PSOE;PP;SUMAR;PODEMOS-AHAL DUGU - ALIANZA VERDE;VOX;PACMA;EB-AZ;PUM+J;IZAN;PCTE / ELAK;PH;O.E.
Bizkaia;UGAO-MIRABALLES;65;1;1;"	A";495;333;5;328;3;325;162;131;143;19;7;6;10;6;2;1;0;0;0;0;
Bizkaia;UGAO-MIRABALLES;65;1;1;"	B";568;373;5;368;3;365;195;171;130;29;16;8;4;5;2;0;0;0;0;0;
Bizkaia;UGAO-MIRABALLES;65;1;2;"	U";559;372;1;371;;371;187;158;133;34;16;13;13;3;1;0;0;0;0;0;
Bizkaia;UGAO-MIRABALLES;65;1;3;"	U";660;436;4;432;3;429;224;164;170;52;16;8;14;2;3;0;0;0;0;0;
Bizkaia;UGAO-MIRABALLES;65;1;4;"	A";478;316;1;315;2;313;162;140;116;30;3;12;7;3;1;0;0;1;0;0;
Bizkaia;UGAO-MIRABALLES;65;1;4;"	B";470;313;4;309;2;307;157;136;116;24;11;10;6;1;2;1;0;0;0;0;
Bizkaia;URDULIZ;89;1;1;"	A";557;377;6;371;7;364;180;152;143;31;10;12;10;4;2;0;0;0;0;0;
Bizkaia;URDULIZ;89;1;1;"	B";561;354;5;349;5;344;207;153;116;25;21;15;5;3;4;0;0;0;2;0;
Bizkaia;URDULIZ;89;1;1;"	C";531;342;3;339;4;335;189;143;113;31;15;13;12;5;1;0;0;1;1;0;
Bizkaia;URDULIZ;89;1;2;"	A";853;542;;542;7;535;311;242;192;30;25;20;14;8;1;0;0;1;1;1;
Bizkaia;URDULIZ;89;1;2;"	B";702;474;8;466;4;462;228;196;166;25;31;14;15;8;4;1;1;1;0;0;
Bizkaia;URDULIZ;89;1;3;"	A";617;419;3;416;1;415;198;177;141;33;22;21;13;2;4;0;1;0;1;0;
Bizkaia;URDULIZ;89;1;3;"	B";614;404;1;403;7;396;210;166;126;34;22;20;18;8;2;0;0;0;0;0;
Bizkaia;URDU?A/ORDU?A;74;1;1;"	U";859;535;8;527;6;521;324;208;215;47;22;10;8;4;2;3;2;0;0;0;
Bizkaia;URDU?A/ORDU?A;74;1;2;"	A";445;284;3;281;5;276;161;113;114;22;9;6;2;7;1;1;1;0;0;0;
Bizkaia;URDU?A/ORDU?A;74;1;2;"	B";523;353;2;351;1;350;170;167;121;23;16;9;3;7;1;1;1;1;0;0;
Bizkaia;URDU?A/ORDU?A;74;2;1;"	A";605;449;1;448;6;442;156;176;198;28;15;8;8;5;0;0;0;0;3;1;
Bizkaia;URDU?A/ORDU?A;74;2;1;"	B";800;553;8;545;1;544;247;254;200;30;24;17;10;8;0;1;0;0;0;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;1;"	A";543;356;3;353;4;349;187;142;75;84;24;4;11;6;1;1;1;0;0;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;1;"	B";611;403;2;401;3;398;208;152;93;94;24;17;10;4;3;0;0;0;1;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;2;"	A";426;250;6;244;2;242;176;75;78;54;11;12;3;7;1;1;0;0;0;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;2;"	B";411;251;2;249;1;248;160;86;74;53;9;19;3;1;1;0;2;0;0;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;3;"	U";817;522;4;518;8;510;295;193;112;131;28;16;9;15;6;0;0;0;0;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;4;"	A";534;342;4;338;4;334;192;139;95;58;17;11;9;5;0;0;0;0;0;0;
Bizkaia;VALLE DE TR?PAGA-TRAPAGARAN;80;1;4;"	B";489;317;2;315;5;310;172;124;82;66;10;14;8;6;0;0;0;0;0;0;
